,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127,z128,z129,z130,z131,z132,z133,z134,z135,z136,z137,z138,z139,z140,z141,z142,z143,z144,z145,z146,z147,z148,z149,z150,z151,z152,z153,z154,z155,z156,z157,z158,z159,z160,z161,z162,z163,z164,z165,z166,z167,z168,z169,z170,z171,z172,z173,z174,z175,z176,z177,z178,z179,z180,z181,z182,z183,z184,z185,z186,z187,z188,z189,z190,z191,z192,z193,z194,z195,z196,z197,z198,z199
TCGA-2J-AABK-01,0.049558263,0.0,0.0,0.0,0.2542179,0.0,0.0,0.0,0.16278563,0.10492643,0.009786146,0.016840607,0.0,0.0,0.0,0.0,0.0,0.08925674,0.06444068,0.0,0.0014553919,0.05048009,0.0,0.0842967,0.062492378,0.30555585,0.103330135,0.0,0.0,0.08816375,0.0067979046,0.0,0.0,0.11352408,0.0,0.07953656,0.18165135,0.0,0.24251841,0.0,0.0,0.0,0.022046098,0.0,0.00052168535,0.0,0.0,0.16192387,0.051008023,0.07257819,0.0,0.0,0.04865325,0.0,0.13329585,0.0,0.03345473,0.07675487,0.13727,0.0,0.16894259,0.0,0.11852225,0.06628141,0.13849947,0.0,0.0,0.085261494,0.0093251495,0.0,0.048301607,0.0,0.0,0.024151243,0.07175229,0.049527727,0.0,0.0,0.0,0.0,0.0,0.13463236,0.024788542,0.0,0.024375543,0.0,0.0,0.0,0.12496475,0.074257486,0.0,0.0,0.0014266619,0.21800208,0.13166504,0.0,0.07577675,0.0,0.07884039,0.0,0.0,0.03485921,0.0,0.00012823082,0.0,0.012701101,0.15462875,0.0,0.025813036,0.0,0.0,0.12849163,0.0,0.012044261,0.0,0.0,0.0,0.0,0.13406691,0.0,0.0,0.015752854,0.0,0.0,0.008672416,0.0,0.032096703,0.0,0.086977296,0.087600835,0.0,0.0,0.0,0.20232487,0.0,0.0,0.0,0.0,0.0,0.010935723,0.0,0.121332526,0.0,0.0,0.0,0.048842154,0.02906008,0.0,0.07726611,0.0,0.0,0.07004657,0.0,0.0,0.0,0.015464193,0.085970044,0.027034184,0.0,0.09984907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02060675,0.09198965,0.070491225,0.0,0.011790425,0.0,0.034935936,0.0,0.0,0.0,0.045252915,0.07223862,0.15675138,0.0,0.0,0.0,0.029692905,0.0,0.119399056,0.102152176,0.15947466,0.0,0.0,0.0,0.018512297,0.00656014,0.002079454,0.12263016,0.20707716,0.20692718,0.0,0.0
TCGA-2J-AABO-01,0.0,0.076741934,0.0,0.0,0.0,0.0,0.0,0.0,0.105345555,0.030602174,0.0,0.16267818,0.0,0.0,0.0,0.0,0.057972208,0.15293117,0.0,0.0,0.044249114,0.0,0.0,0.1181502,0.0,0.24500054,0.06521913,0.031550035,0.16435486,0.0238714,0.008510029,0.10345006,0.0,0.08231953,0.08154539,0.09082851,0.16244636,0.08894689,0.038934965,0.0,0.0,0.0,0.05228751,0.0,0.0,0.0,0.0,0.045231055,0.08313056,0.087994725,0.0,0.11706931,0.09967313,0.10996355,0.0044726958,0.016155573,0.10745533,0.13822865,0.2079513,0.0,0.06613819,0.0,0.14639327,0.0,0.15472181,0.0,0.0028502215,0.07088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031507727,0.0,0.047685962,0.0,0.0,0.0,0.06011554,3.134077e-05,0.0,0.0,0.0,0.0,0.051939946,0.13271806,0.15484735,0.0,0.0,0.0,0.10971128,0.0,0.0,0.0,0.0,0.3133657,0.0,0.03258529,0.0,0.0,0.0,0.10076146,0.0,0.023511715,0.0,0.16362874,0.0,0.0,0.0,0.0,0.0043164087,0.0,0.038354397,0.0,0.0,0.0,0.12056967,0.0,0.01729834,0.0,0.0,0.0,0.0,0.008785999,0.0,0.0,0.13996357,0.0,0.071168005,0.0,0.0,0.0,0.0,0.0,0.0020856312,0.0,0.0,0.0,0.1188992,0.0156822,0.0,0.0,0.1381059,0.091063,0.0,0.01628558,0.0069354586,0.0,0.04644885,0.088769406,0.0,0.0068152132,0.0,0.13527974,0.0,0.09059443,0.059105407,0.0,0.0,0.0,0.061393216,0.0,0.11796808,0.0,0.018976556,0.0,0.12042721,0.027907971,0.0,0.19166394,0.0,0.0,0.0,0.009058773,0.06775888,0.059902377,0.0,0.10957747,0.0,0.13875574,0.016653275,0.0,0.0,0.0,0.12648389,0.15783554,0.0,0.06112094,0.0,0.014926588,0.02346831,0.07896285,0.20105115,0.19879812,0.021338344,0.0,0.05129699
TCGA-2J-AABP-01,0.0,0.07218428,0.0,0.0,0.0,0.0,0.0,0.07420289,0.12431704,0.0,0.0,0.0,0.0,0.0,0.039874855,0.02356971,0.13211499,0.06904095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15788513,0.0,0.0,0.0,0.060439534,0.0,0.025231581,0.0,0.0,0.0,0.0,0.0,0.0,0.0338329,0.0,0.0,0.0,0.22862148,0.0,0.0,0.12772574,0.0,0.007903668,0.057458524,0.026988897,0.14264606,0.0,0.0,0.055106666,0.0907418,0.0,0.0923765,0.029090831,0.04693214,0.0,0.0,0.0,0.0,0.030309716,0.004362948,0.1218873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23074797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10731125,0.08772265,0.16924277,0.05259541,0.026861597,0.03846954,0.044565767,0.1794239,0.0029771538,0.0,0.0,0.1341231,0.20428534,0.1311048,0.0,0.0,0.0,0.10517744,0.0,0.0,0.0,0.0,0.0,0.0,0.08391829,0.041915588,0.0,0.23491758,0.0,0.0,0.0,0.0,0.0,0.028648915,0.0,0.00055067363,0.0,0.0,0.14449011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12618588,0.0,0.0,0.0,0.16560432,0.013193944,0.0,0.0,0.019417189,0.0,0.0,0.0,0.0,0.025876906,0.0,0.0,0.0,0.06362078,0.0,0.0,0.07166649,0.0,0.028130261,0.0,0.07263283,0.18298253,0.002445221,0.16291362,0.18353863,0.18907627,0.22059746,0.03751067,0.06552455,0.0,0.0,0.0626901,0.0,0.0,0.031153504,0.043919932,0.0,0.0,0.0,0.0,0.2217596,0.0,0.1567998,0.0,0.0,0.15719253,0.073962614,0.04583038,0.21711285,0.0,0.0,0.0,0.0,0.0,0.07362201,0.0052395603,0.06580666,0.031090645,0.0,0.0,0.20709394,0.0,0.0,0.08772777,0.061487336,0.0,0.0,0.06892736
TCGA-2J-AABR-01,0.0630579,0.11124248,0.0,0.0,0.1128977,0.032171898,0.029259577,0.0,0.0,0.03618641,0.0,0.0,0.027758572,0.0,0.0,0.08991148,0.0,0.1286182,0.0,0.0,0.12475254,0.12681937,0.14341381,0.0,0.084017105,0.21351555,0.15276517,0.0,0.0,0.036383692,0.01124251,0.012803253,0.0,0.03978428,0.0,0.09499002,0.032250628,0.010389247,0.16657832,0.0,0.0,0.0,0.29398108,0.0,0.0519266,0.046822716,0.0,0.105047055,0.08610831,0.20028982,0.16761622,0.057975106,0.24299036,0.041190255,0.061910655,0.0,0.0,0.087165736,0.17607488,0.0,0.0,0.0,0.034738053,0.09310577,0.0,0.0,0.0,0.12883985,0.0,0.0,0.0,0.0,0.018755767,0.052519035,0.0,0.031125296,0.0,0.0,0.0,0.0,0.0,0.1300187,0.0,0.0,0.0,0.012664927,0.056885,0.0,0.07913942,0.023096593,0.014949033,0.0,0.081285514,0.08286452,0.0,0.06479821,0.04328351,0.0,0.15392333,0.0,0.020142736,0.0,0.0,0.0,0.022905897,0.013094253,0.0,0.0,0.024707584,0.0,0.0,0.07249534,0.0,0.27454123,0.0,0.0,0.0,0.0,0.032855462,0.14397016,0.0,0.0,0.0,0.0,0.105750315,0.0,0.0,0.0,0.111301996,0.018204274,0.0,0.0,0.0,0.0576961,0.0,0.0,0.0,0.040572297,0.078795545,0.0,0.0,0.12896204,0.022882275,0.0,0.0,0.108793855,0.0,0.0,0.0,0.0070022577,0.020382006,0.06043962,0.0,0.02229159,0.0,0.0,0.08480913,0.0,0.06687267,0.0,0.014825854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409264,0.0,0.08635417,0.14638129,0.0,0.0,0.015180598,0.0,0.0,0.0,0.036702003,0.23411737,0.0,0.08680638,0.0,0.0,0.005744726,0.07239359,0.19180143,0.0,0.046958346,0.0,0.0,0.048910417,0.04774627,0.0,0.1321709,0.055128302,0.0,0.0,0.14327435
TCGA-2J-AABT-01,0.040609274,0.0,0.0,0.0,0.0,0.11119902,0.017009357,0.0,0.053634983,0.0,0.0,0.0,0.084703915,0.0,0.0,0.21005324,0.13428357,0.096997485,0.05104511,0.0,0.00036140435,0.0,0.0,0.0063965335,0.049345683,0.21293618,0.09106312,0.0,0.0,0.0,0.0583567,0.0,0.0,0.17329422,0.053972155,0.17985894,0.075828485,0.0,0.2212652,0.0,0.08238321,0.1035865,0.12095905,0.0,0.14432813,0.021088092,0.0,0.044796858,0.15487033,0.0,0.009414544,0.08529825,0.005541859,0.0,0.0,0.0,0.0,0.21418639,0.0,0.0,0.18881832,0.0,0.0255971,0.14415084,0.05748174,0.0,0.070622735,0.066504724,0.00456797,0.037419364,0.10108828,0.0,0.0,0.0,0.079525836,0.0,0.0,0.0,0.0,0.018376421,0.0,0.0,0.16613673,0.0,0.029975848,0.0,0.0,0.0,0.14880005,0.01110965,0.04891361,0.01859909,0.00033881518,0.108639166,0.109639786,0.14515705,0.0,0.0,0.19820823,0.0,0.0,0.0,0.19389513,0.0,0.0,0.015306223,0.08530802,0.0,0.0,0.0,0.0,0.0007821473,0.0,0.037076894,0.0,0.105975784,0.0,0.0,0.00830933,0.0,0.0118198665,0.0,0.0,0.0,0.0,0.0,0.004210754,0.0,0.090223536,0.039813597,0.0,0.010697314,0.23474024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021262571,0.07119728,0.074054256,0.0,0.0,0.14826813,0.0,0.0,0.0,0.0,0.016817028,0.11040687,0.024216216,0.0,0.0045697545,0.05125233,0.0,0.011108892,0.13338988,0.12274835,0.05717807,0.0,0.0,0.0,0.0,0.0,0.053160004,0.0,0.0,0.0,0.0,0.0,0.0,0.015986174,0.0,0.0,0.0,0.0119108865,0.07823722,0.0036341767,0.12803243,0.0,0.033159424,0.0,0.0,0.0,0.10916114,0.006918489,0.2517136,0.0,0.117817566,0.0,0.0,0.12165112,0.0,0.10548109,0.11694257,0.0,0.0,0.0
TCGA-2J-AABU-01,0.0,0.10248934,0.0,0.0,0.0,0.036494147,0.0,0.10637077,0.00816243,0.12139216,0.0,0.020846324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022760687,0.017059628,0.0,0.055032235,0.0,0.0234968,0.17504263,0.12526728,0.013795381,0.0,0.2796298,0.0,0.03500426,0.0,0.23769785,0.0,0.0,0.038882125,0.0,0.08424755,0.020519767,0.0,0.0,0.08314079,0.0,0.0,0.15338081,0.040470224,0.19403732,0.15007071,0.0,0.04261972,0.0,0.082403675,0.17431173,0.07471863,0.0,0.0,0.14329608,0.0,0.0,0.23109868,0.0,0.0,0.0,0.056745034,0.0074532176,0.005380785,0.19491716,0.12235752,0.011142572,0.02812038,0.0,0.0,0.15963428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068736,0.14946246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615039,0.0,0.14827909,0.05774105,0.13460901,0.09920767,0.0,0.0,0.07743433,0.046739854,0.0,0.020687029,0.0,0.0,0.0,0.0,0.0,0.0,0.021449283,0.0,0.006618871,0.0,0.0,0.17248093,0.0,0.0,0.0,0.0,0.0,0.15852563,0.0,0.0,0.0040177456,0.0,0.0,0.0,0.0,0.0,0.027633343,0.03203353,0.103578076,0.009639674,0.062681764,0.0,0.0,0.0,0.0,0.0,0.0,0.036052506,0.03489215,0.0,0.0,0.0,0.0,0.23936462,0.00014621667,0.0,0.12931778,0.10132477,0.0,0.014176095,0.1293311,0.036569066,0.0,0.045281544,0.0,0.0,0.0,0.10782162,0.1094705,0.0,0.0,0.12232182,0.0,0.016204782,0.0,0.055550266,0.0,0.10543291,0.0,0.0,0.035120334,0.0,0.0,0.0,0.0,0.10491255,0.25932145,0.032396402,0.15656018,0.0112392055,0.0062638633,0.053285107,0.0,0.0,0.0,0.0,0.0,0.06893249,0.0,0.0,0.0,0.0113948835,0.0,0.05318244,0.14140543,0.07095686,0.0,0.0
TCGA-2J-AABV-01,0.0,0.2551791,0.0,0.0,0.0,0.0,0.0,0.04480467,0.26822945,0.0,0.0,0.0,0.0,0.1362317,0.018317275,0.07828251,0.0,0.0,0.0,0.097934745,0.0,0.0,0.0,0.034035027,0.12572615,0.14163135,0.0,0.05950237,0.033934433,0.109275624,0.05172459,0.0,0.0,0.012587679,0.012656046,0.03376358,0.0,0.13105737,0.0,0.0,0.0,0.0,0.13768946,0.0,0.0,0.14142646,0.0,0.0,0.0,0.008990129,0.0,0.0,0.0,0.20095609,0.047973085,0.0,0.0,0.009918076,0.0,0.016848411,0.022117931,0.0,0.02432177,0.009981627,0.092782415,0.0,0.017073607,0.0,0.0974243,0.0,0.0,0.0,0.0,0.044587027,0.0,0.0,0.0,0.0,0.068828605,0.0,0.0,0.21842141,0.011690276,0.12297052,0.0,0.0,0.0,0.14443088,0.050165374,0.007537244,0.0,0.0,0.1377144,0.28296483,0.076810054,0.0022069954,0.0,0.0,0.012654214,0.0,0.03469094,0.0,0.0,0.0,0.05645936,0.23595624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118463,0.0,0.0,0.0,0.112829335,0.115840904,0.0,0.18949628,0.0,0.0,0.0,0.0,0.0,0.17706776,0.0,0.0,0.15366736,0.063159235,0.0,0.0,0.164787,0.0,0.0,0.057934683,0.0,0.0,0.04009372,0.050037783,0.0,0.08085031,0.0,0.0,0.06432661,0.020198086,0.0,0.10825664,0.0,0.013749605,0.0,0.06263498,0.075400084,0.0,0.0,0.19276163,0.0,0.0,0.0,0.0,0.0,0.026615981,0.0,0.052259725,0.0,0.20634797,0.0,0.0035377522,0.096860304,0.007738674,0.0,0.0,0.08656849,0.0,0.1002953,0.0,0.07390655,0.0,0.0,0.0,0.0,0.059159156,0.0,0.070514284,0.0,0.16353184,0.0,0.0,0.13035257,0.08588877,0.07598707,0.060296353,0.062213015,0.046057485,0.0,0.0
TCGA-2L-AAQA-01,0.013250354,0.0,0.0,0.0,0.0,0.019419437,0.024862768,0.023346638,0.0,0.0043579247,0.1219306,0.035505384,0.0,0.0,0.0,0.0,0.0,0.0,0.03964929,0.039714336,0.09208209,0.0,0.0,0.007697026,0.0,0.30358484,0.0,0.0,0.0050272206,0.03508793,0.0,0.0,0.0005417364,0.018588314,0.0,0.04720119,0.18951064,0.0,0.18443939,0.0,0.0,0.0,0.0,0.0,0.0,0.073692895,0.0,0.066218205,0.0,0.122692324,0.0,0.08531889,0.059925847,0.0378012,0.036545467,0.0,0.12890586,0.0,0.029831503,0.21481752,0.0,0.0,0.0,0.060100038,0.15552697,0.0,0.13656431,0.10132716,0.15378745,0.12850444,0.0,0.0,0.0,0.08747244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05242575,0.09140184,0.0018121945,0.21525986,0.0,0.015149657,0.0,0.08174485,0.01649066,0.056908123,0.0,0.040214945,0.28106597,0.0,0.0013646245,0.0,0.0,0.17919336,0.0,0.0,0.0,0.0,0.0,0.076904856,0.0,0.042992424,0.0,0.047955137,0.0,0.0,0.16398478,0.0030731019,0.0,0.0,0.0,0.018180238,0.0,0.0,0.13200288,0.0,0.03705893,0.0,0.0,0.17508632,0.0,0.06288799,0.0,0.09922553,0.04404077,0.0,0.0,0.099066034,0.017579123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036845926,0.0,0.00078514416,0.0,0.07590247,0.03306695,0.0,0.101825394,0.0,0.0,0.0,0.0,0.00813945,0.1108375,0.0,0.060735933,0.0,0.0,0.20056622,0.0,0.0,0.02636291,0.051029086,0.0,0.08596486,0.103193104,0.0,0.0,0.06539097,0.0,0.0,0.09397271,0.0,0.0378095,0.0,0.0,0.12699999,0.12482576,0.0,0.1233893,0.0,0.06263748,0.079615906,0.0,0.048528563,0.0,0.22116067,0.0,0.09761788,0.060783524,0.0,0.0,0.096506044,0.0659911,0.17579503,0.08579592,0.14243321,0.0,0.0
TCGA-2L-AAQE-01,0.0,0.09245884,0.0,0.0,0.0,0.0,0.0,0.11368019,0.058114182,0.0,0.03103056,0.0060526757,0.017823467,0.15670517,0.0,0.0,0.0,0.08926377,0.0,0.0,0.0,0.005099391,0.0,0.021740384,0.0,0.124005966,0.20952769,0.0,0.03952384,0.10921252,0.0,0.0,0.0,0.03861502,0.0,0.084953286,0.0,0.0,0.019497074,0.0,0.0,0.0,0.06097707,0.0,0.015388887,0.0,0.0,0.0,0.08486111,0.08537129,0.0,0.12106952,0.0,0.032220818,0.22131261,0.0,0.0,0.06447042,0.0,0.0,0.0248554,0.0,0.08123245,0.0,0.0,0.0,0.0,0.0,0.0,0.10985406,0.0,0.0,0.0,0.017707804,0.08357514,0.08994487,0.0,0.0,0.0,0.0,0.0,0.14527598,0.0,0.0,0.0,0.0,0.06727061,0.0,0.034142137,0.0,0.0,0.0,0.053169325,0.110863455,0.0742189,0.0,0.0,0.0,0.19446722,0.0,0.01537937,0.0,0.0,0.0,0.07172386,0.016567064,0.029284269,0.0,0.077467754,0.0,0.053439204,0.0,0.0,0.0,0.0,0.0,0.15253498,0.0,0.0,0.11435927,0.0,0.18708889,0.07440393,0.0,0.0,0.0,0.024910675,0.0,0.0,0.17637025,0.21145391,0.0,0.0,0.0,0.0,0.0,0.022262035,0.0,0.0,0.0,0.0,0.010135781,0.0,0.0,0.0,0.08560007,0.006608854,0.0,0.0,0.0,0.08998248,0.0,0.07085437,0.15342914,0.1953949,0.0,0.027600631,0.006926071,0.0,0.0,0.0,0.015401254,0.0,0.1657599,0.0,0.1992142,0.0,0.047299597,0.0,0.0,0.0,0.0,0.15844508,0.20835471,0.06367435,0.0,0.0,0.005742716,0.058498416,0.14887789,0.268129,0.0,0.0627514,0.0023867844,0.062398303,0.033567853,0.0,0.051279064,0.030586127,0.0,0.0,0.0,0.043451432,0.048281927,0.0,0.26159567,0.078460164,0.107481815,0.0,0.23842393
TCGA-2L-AAQI-01,0.0,0.0,0.0,0.0,0.00672527,0.023790581,0.0,0.099298865,0.0771994,0.122713685,0.015983334,0.0,0.0,0.0,0.022686172,0.0,0.0,0.121748865,0.0,0.0,0.0566479,0.0,0.014698593,0.0,0.06275249,0.1535445,0.0,0.0,0.04367008,0.099973366,0.0,0.049581546,0.0,0.1168314,0.0,0.0,0.22819337,0.0,0.04095842,0.0,0.0,0.0,0.0,0.0,0.1508228,0.0,0.0,0.11421516,0.0,0.11754298,0.0,0.0,0.0,0.04572589,0.10854725,0.0,0.13631868,0.028536888,0.01394859,0.17478596,0.0,0.0,0.077148154,0.06959287,0.18816918,0.0,0.053371876,0.0,0.0,0.0,0.043831035,0.0,0.0,0.02263285,0.08511307,0.0,0.0,0.0,0.0,0.010827517,0.0,0.12659372,0.0,0.030729603,0.0,0.0,0.0,0.052523997,0.17440762,0.035182465,0.0,0.0,0.0,0.07603401,0.0,0.0,0.0,0.0,0.17890865,0.0,0.0,0.0,0.020360386,0.0,0.0,0.0,0.14985111,0.0,0.04528117,0.0,0.0,0.027943596,0.0,0.0,0.14329667,0.018138092,0.029967112,0.0,0.0,0.0,0.0,0.0,0.0,0.074516125,0.0,0.0,0.0,0.0,0.07211676,0.0,0.0,0.0,0.064443186,0.10397843,0.0,0.0,0.0,0.11097124,0.0,0.0,0.0,0.04908348,0.0,0.0,0.0,0.21263207,0.0,0.0,0.0,0.0,0.0,0.17990868,0.10443946,0.0,0.0,0.11543271,0.0,0.0,0.0,0.07310703,0.2474838,0.0,0.0,0.13992733,0.0,0.059864767,0.0,0.0,0.0,0.23037842,0.09400421,0.0,0.0,0.0,0.048780303,0.0,0.0,0.13337994,0.09446629,0.04507864,0.16446032,0.0,0.0,0.054898027,0.0,0.0,0.10584801,0.114187725,0.045704566,0.013078568,0.1437946,0.0,0.0,0.035714805,0.09841679,0.3220837,0.111644596,0.0,0.0,0.04075842
TCGA-2L-AAQJ-01,0.098866515,0.0065253335,0.0,0.0,0.10100019,0.0,0.0,0.08142753,0.027048076,0.0999768,0.0,0.072412774,0.0,0.0,0.0,0.0,0.01192446,0.046679083,0.0,0.055211,0.14852288,0.0,0.09312532,0.030798484,0.0,0.1421829,0.18909417,0.0,0.05623436,0.059356388,0.08155578,0.0,0.0,0.097012565,0.03304368,0.09498921,0.13556057,0.1111373,0.041240882,0.0,0.0,0.0,0.026020614,0.0,0.008204267,0.0,0.0,0.0,0.040093962,0.08259434,9.150172e-05,0.0,0.15877788,0.06515986,0.06080622,0.0,0.0,0.10197321,0.05665222,0.009245992,0.06994842,0.0,0.041900985,0.0,0.07870039,0.0,0.0689488,0.08589185,0.0,0.0,0.0,0.0,0.07213136,0.009762688,0.0,0.0,0.0,0.0,0.051042926,0.0,0.0,0.21118957,0.14825909,0.017232968,0.09569935,0.0,0.0,0.0,0.14310162,0.008265817,0.15840414,0.0,0.08221427,0.0,0.11953801,0.07511342,0.00094667653,0.0,0.23839442,0.0,0.07319891,0.0,0.0,0.0,0.10249096,0.13179484,0.10021443,0.004100574,0.02009224,0.005955243,0.0,0.014203862,0.0,0.14755394,0.0,0.046021823,0.10910026,0.0,0.0,0.12274239,0.0,0.0,0.0,0.0,0.0,0.0,0.07381523,0.0,0.1893862,0.035741955,0.03316382,0.0,0.019315839,0.0,0.0,0.0,0.03748795,0.0,0.0,0.0,0.0,0.054344893,0.0,0.0,0.035269268,0.34345615,0.0,0.0,0.02458191,0.0,0.0047666687,0.0,0.0438222,0.09474965,0.0436228,0.026773011,0.13764364,0.0,0.0,0.11190462,0.0,0.0,0.0,0.06939051,0.02670303,0.0,0.007439032,0.035349365,0.0,0.18105705,0.0,0.0,0.027871106,0.0,0.17408828,0.0,0.0,0.0,0.19362131,0.0,0.073140554,0.0,0.0,0.14845045,0.17133746,0.0,0.09445322,0.0,0.029018411,0.07711798,0.0,0.0,0.0,0.0,0.06563986,0.0,0.10772111,0.019498648,0.0,0.0
TCGA-2L-AAQL-01,0.02212725,0.026473291,0.0,0.0,0.0,0.0,0.08196999,0.09811101,0.058233757,0.052184284,0.0,0.0,0.06944358,0.0,0.0,0.13103615,0.0,0.0,0.0,0.013063257,0.018881578,0.0,0.0,0.02595808,0.07456106,0.21321924,0.111603245,0.0,0.07982452,0.0,0.17946297,0.0,0.0,0.040889844,0.0,0.10182761,0.09057893,0.10467703,0.20400666,0.0,0.0,0.0,0.13655525,0.0,0.071612455,0.13089556,0.0,0.0,0.14892754,0.0,0.1198315,0.0,0.0,0.0,0.094916545,0.0,0.0,0.10326737,0.0,0.081192926,0.16887763,0.0,0.0,0.008798339,0.23954496,0.0,0.011541872,0.0059815566,0.05026192,0.007925801,0.0,0.0,0.0,0.026385894,0.0,0.0,0.0,0.0,0.008876549,0.0,0.0,0.085369006,0.050587963,0.17043479,0.13087028,0.0,0.0,0.0,0.20864241,0.08121012,0.049719367,0.010384034,0.011019558,0.15134825,0.024484023,0.0,0.0,0.0,0.15902023,0.0,0.0,0.0,0.009639766,0.0,0.060495615,0.000544683,0.14067082,0.04073031,0.124911584,0.0,0.0,0.0,0.0,0.13602641,0.0,0.0,0.0,0.0,0.023482637,0.004096782,0.027620718,0.0,0.0,0.0,0.050286304,0.0,0.0,0.0,0.07933679,0.07794493,0.0,0.0,0.0,0.1017527,0.050687797,0.0044972203,0.0,0.0,0.0,0.0,0.0,0.1274915,0.0,0.0,0.0,0.046617314,0.0,0.035296284,0.11159656,0.0,0.04943143,0.0,0.12499887,3.586855e-05,0.0,0.0,0.006305885,0.0,0.0,0.18673652,0.0,0.0,0.0,0.15929452,0.0,0.03232578,0.0,0.0,0.0,0.077352606,0.051088728,0.0,0.18447296,0.11468442,0.0,0.0,0.0,0.011295139,0.24109298,0.0,0.2069416,0.0,0.0,0.0,0.022548925,0.0,0.04090413,0.033998784,0.0,0.0,0.0,0.0,0.0,0.11712387,0.039010525,0.20237263,0.0,0.0652726,0.0,0.08221312
TCGA-2L-AAQM-01,0.0,0.0,0.0,0.0,0.001145915,0.0,0.049954794,0.0,0.0,0.0,0.0,0.0,0.0703547,0.0,0.0,0.0,0.0,0.12369626,0.10155983,0.0,0.026589783,0.0,0.01576566,0.0,0.08685571,0.24581067,0.0040346454,0.0,0.10901877,0.1670594,0.0,0.032552738,0.0,0.0,0.13802296,0.071879745,0.11432468,0.0074943807,0.11563091,0.0,0.18018173,0.0,0.03870266,0.0,0.0116557265,0.19737494,0.0,0.19226623,0.0,0.14735915,0.0,0.0,0.0,0.058278054,0.20685889,0.0,0.0,0.05565634,0.0084944675,0.018756988,0.051111218,0.0,0.06096692,0.0,0.0,0.0,0.0,0.0,0.017092843,0.008710943,0.0,0.0,0.0,0.15188025,0.064259395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16339533,0.0,0.17251298,0.032306965,0.13382931,0.0,0.15177563,0.0,0.023973625,0.0,0.0655291,0.01960101,0.0,0.0,0.047333665,0.0,0.1090445,0.0,0.09587463,0.0,0.0,0.026265096,0.0,0.0,0.14776471,0.06431687,0.01913757,0.0,0.0,0.0,0.0,0.0,0.08420041,0.0,0.07778377,0.0,0.0,0.0,0.0,0.0,0.0,0.002567385,0.0,0.0,0.0,0.0,0.19296451,0.2248584,0.0,0.0,0.14204042,0.0,0.020983959,0.0,0.00065362576,0.0,0.0,0.034802563,0.06382055,0.0024730256,0.0,0.0,0.0,0.13189195,0.0669794,0.03513137,0.0,0.10107571,0.0,0.0,0.023976168,0.022740098,0.0,0.0,0.042506408,0.0,0.12021671,0.03235858,0.056954484,0.031190455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04287483,0.09699033,0.06187841,0.1138596,0.0,0.07128731,0.0,0.0,0.008680027,0.21230584,0.012835289,0.31944427,0.0,0.07119421,0.0,0.0,0.122243516,0.0,0.029688936,0.0,0.0,0.039786447,0.0,0.1281857,0.0,0.08327515,0.16329016,0.0,0.0,0.0,0.03547587
